x,analytical,forward,backward,central2,central4
2.580000000000,15.244899809201,15.365293799193,15.128642243949,15.246968021571,15.244900793137
2.590000000000,15.487738456383,15.614246431912,15.365293799193,15.489770115553,15.487739422046
2.600000000000,15.742766092749,15.875266309241,15.614246431912,15.744756370577,15.742767037725
2.610000000000,16.009734450938,16.148090936185,15.875266309241,16.011678622713,16.009735372864
2.620000000000,16.288366917688,16.432429811700,16.148090936185,16.290260373943,16.288367814262
2.630000000000,16.578359225231,16.727965154815,16.432429811700,16.580197483257,16.578360094210
2.640000000000,16.879380211798,17.034352698898,16.727965154815,16.881158926856,16.879381051010
2.650000000000,17.191072649354,17.351222552164,17.034352698898,17.192787625531,17.191073456702
2.660000000000,17.513054136482,17.678180122194,17.351222552164,17.514701337179,17.513054909949
2.670000000000,17.844918054187,18.014807102222,17.678180122194,17.846493612208,17.844918791839
2.680000000000,18.186234582233,18.360662516679,18.014807102222,18.187734809450,18.186235282226
2.690000000000,18.536551773466,18.715283823405,18.360662516679,18.537973170042,18.536552434050
2.700000000000,18.895396683451,19.078188069758,18.715283823405,18.896735946581,18.895397302975
2.710000000000,19.262276552583,19.448873099755,19.078188069758,19.263530584756,19.262277129500
2.720000000000,19.636680037734,19.826818809185,19.448873099755,19.637845954470,19.636680570600
2.730000000000,20.018078490339,20.211488445618,19.826818809185,20.019153627402,20.018078977824
2.740000000000,20.405927277747,20.602329949983,20.211488445618,20.406909197800,20.405927718631
2.750000000000,20.799667144514,20.998777336453,20.602329949983,20.800553643218,20.799667537695
2.760000000000,21.198725610255,21.400252107092,20.998777336453,21.199514721773,21.198725954751
2.770000000000,21.602518400545,21.806164697821,21.400252107092,21.603208402456,21.602518695495
2.780000000000,22.010450907301,22.215915951996,21.806164697821,22.011040324908,22.010451151968
2.790000000000,22.421919674991,22.628898618014,22.215915951996,22.422407285005,22.421919868762
2.800000000000,22.836313908961,23.044498867104,22.628898618014,22.836698742559,22.836314051353
2.810000000000,23.253017002101,23.462097827591,23.044498867104,23.253298347347,23.253017092758
