x,exact_t0,upwind_t0,quick_t0,exact_t0.5,upwind_t0.5,quick_t0.5,exact_t1,upwind_t1,quick_t1
0.7520000000,0.0000000000,0.0000000000,0.0000000000,-0.0251300954,-0.0238386482,-0.0253986745,0.0000000000,0.0000000001,0.0000000002
0.7540000000,0.0000000000,0.0000000000,0.0000000000,-0.0502443182,-0.0471375602,-0.0506119169,0.0000000000,0.0000000002,-0.0000000002
0.7560000000,0.0000000000,0.0000000000,0.0000000000,-0.0753268055,-0.0704066992,-0.0757931917,0.0000000000,0.0000000002,-0.0000000007
0.7580000000,0.0000000000,0.0000000000,0.0000000000,-0.1003617149,-0.0936313678,-0.1009265939,0.0000000000,0.0000000003,-0.0000000007
0.7600000000,0.0000000000,0.0000000000,0.0000000000,-0.1253332336,-0.1167968968,-0.1259962487,0.0000000000,0.0000000004,0.0000000000
0.7620000000,0.0000000000,0.0000000000,0.0000000000,-0.1502255891,-0.1398886544,-0.1509863216,0.0000000000,0.0000000006,0.0000000012
0.7640000000,0.0000000000,0.0000000000,0.0000000000,-0.1750230590,-0.1628920554,-0.1758810283,0.0000000000,0.0000000007,0.0000000018
0.7660000000,0.0000000000,0.0000000000,0.0000000000,-0.1997099805,-0.1857925702,-0.2006646447,0.0000000000,0.0000000010,0.0000000008
0.7680000000,0.0000000000,0.0000000000,0.0000000000,-0.2242707609,-0.2085757344,-0.2253215171,0.0000000000,0.0000000013,-0.0000000015
0.7700000000,0.0000000000,0.0000000000,0.0000000000,-0.2486898872,-0.2312271577,-0.2498360716,0.0000000000,0.0000000018,-0.0000000037
0.7720000000,0.0000000000,0.0000000000,0.0000000000,-0.2729519355,-0.2537325331,-0.2741928242,0.0000000000,0.0000000024,-0.0000000033
0.7740000000,0.0000000000,0.0000000000,0.0000000000,-0.2970415816,-0.2760776455,-0.2983763908,0.0000000000,0.0000000032,0.0000000006
0.7760000000,0.0000000000,0.0000000000,0.0000000000,-0.3209436098,-0.2982483813,-0.3223714964,0.0000000000,0.0000000042,0.0000000061
0.7780000000,0.0000000000,0.0000000000,0.0000000000,-0.3446429232,-0.3202307371,-0.3461629853,0.0000000000,0.0000000056,0.0000000086
0.7800000000,0.0000000000,0.0000000000,0.0000000000,-0.3681245527,-0.3420108282,-0.3697358303,0.0000000000,0.0000000074,0.0000000039
0.7820000000,0.0000000000,0.0000000000,0.0000000000,-0.3913736668,-0.3635748981,-0.3930751422,0.0000000000,0.0000000098,-0.0000000072
0.7840000000,0.0000000000,0.0000000000,0.0000000000,-0.4143755810,-0.3849093262,-0.4161661793,0.0000000000,0.0000000129,-0.0000000173
0.7860000000,0.0000000000,0.0000000000,0.0000000000,-0.4371157667,-0.4060006373,-0.4389943570,0.0000000000,0.0000000169,-0.0000000161
0.7880000000,0.0000000000,0.0000000000,0.0000000000,-0.4595798606,-0.4268355097,-0.4615452565,0.0000000000,0.0000000221,0.0000000012
0.7900000000,0.0000000000,0.0000000000,0.0000000000,-0.4817536741,-0.4474007837,-0.4838046341,0.0000000000,0.0000000289,0.0000000267
0.7920000000,0.0000000000,0.0000000000,0.0000000000,-0.5036232016,-0.4676834697,-0.5057584303,0.0000000000,0.0000000376,0.0000000406
0.7940000000,0.0000000000,0.0000000000,0.0000000000,-0.5251746300,-0.4876707569,-0.5273927787,0.0000000000,0.0000000488,0.0000000236
0.7960000000,0.0000000000,0.0000000000,0.0000000000,-0.5463943467,-0.5073500207,-0.5486940144,0.0000000000,0.0000000632,-0.0000000242
0.7980000000,0.0000000000,0.0000000000,0.0000000000,-0.5672689491,-0.5267088314,-0.5696486832,0.0000000000,0.0000000816,-0.0000000748
0.8000000000,0.0000000000,0.0000000000,0.0000000000,-0.5877852523,-0.5457349615,-0.5902435498,0.0000000000,0.0000001052,-0.0000000831
0.8020000000,0.0000000000,0.0000000000,0.0000000000,-0.6079302977,-0.5644163937,-0.6104656059,0.0000000000,0.0000001352,-0.0000000202
0.8040000000,0.0000000000,0.0000000000,0.0000000000,-0.6276913613,-0.5827413284,-0.6303020789,0.0000000000,0.0000001734,0.0000000933
0.8060000000,0.0000000000,0.0000000000,0.0000000000,-0.6470559616,-0.6006981912,-0.6497404394,0.0000000000,0.0000002219,0.0000001812
0.8080000000,0.0000000000,0.0000000000,0.0000000000,-0.6660118674,-0.6182756401,-0.6687684099,0.0000000000,0.0000002832,0.0000001532
0.8100000000,0.0000000000,0.0000000000,0.0000000000,-0.6845471059,-0.6354625729,-0.6873739720,0.0000000000,0.0000003605,-0.0000000237
0.8120000000,0.0000000000,0.0000000000,0.0000000000,-0.7026499698,-0.6522481340,-0.7055453742,0.0000000000,0.0000004579,-0.0000002683
0.8140000000,0.0000000000,0.0000000000,0.0000000000,-0.7203090249,-0.6686217211,-0.7232711390,0.0000000000,0.0000005801,-0.0000004025
0.8160000000,0.0000000000,0.0000000000,0.0000000000,-0.7375131174,-0.6845729924,-0.7405400699,0.0000000000,0.0000007332,-0.0000002583
0.8180000000,0.0000000000,0.0000000000,0.0000000000,-0.7542513807,-0.7000918727,-0.7573412593,0.0000000000,0.0000009246,0.0000001757
0.8200000000,0.0000000000,0.0000000000,0.0000000000,-0.7705132428,-0.7151685600,-0.7736640954,0.0000000000,0.0000011630,0.0000006727
0.8220000000,0.0000000000,0.0000000000,0.0000000000,-0.7862884321,-0.7297935316,-0.7894982695,0.0000000000,0.0000014594,0.0000008487
0.8240000000,0.0000000000,0.0000000000,0.0000000000,-0.8015669849,-0.7439575498,-0.8048337810,0.0000000000,0.0000018271,0.0000004080
0.8260000000,0.0000000000,0.0000000000,0.0000000000,-0.8163392507,-0.7576516686,-0.8196609425,0.0000000000,0.0000022820,-0.0000005758
0.8280000000,0.0000000000,0.0000000000,0.0000000000,-0.8305958992,-0.7708672383,-0.8339703868,0.0000000000,0.0000028434,-0.0000015564
0.8300000000,0.0000000000,0.0000000000,0.0000000000,-0.8443279255,-0.7835959118,-0.8477530745,0.0000000000,0.0000035347,-0.0000017459
0.8320000000,0.0000000000,0.0000000000,0.0000000000,-0.8575266562,-0.7958296494,-0.8610003024,0.0000000000,0.0000043837,-0.0000006349
0.8340000000,0.0000000000,0.0000000000,0.0000000000,-0.8701837547,-0.8075607239,-0.8737037082,0.0000000000,0.0000054239,0.0000014875
0.8360000000,0.0000000000,0.0000000000,0.0000000000,-0.8822912264,-0.8187817258,-0.8858552708,0.0000000000,0.0000066954,0.0000034186
0.8380000000,0.0000000000,0.0000000000,0.0000000000,-0.8938414242,-0.8294855677,-0.8974473102,0.0000000000,0.0000082459,0.0000035841
0.8400000000,0.0000000000,0.0000000000,0.0000000000,-0.9048270525,-0.8396654889,-0.9084724936,0.0000000000,0.0000101320,0.0000010838
0.8420000000,0.0000000000,0.0000000000,0.0000000000,-0.9152411726,-0.8493150596,-0.9189238511,0.0000000000,0.0000124209,-0.0000033499
0.8440000000,0.0000000000,0.0000000000,0.0000000000,-0.9250772068,-0.8584281850,-0.9287947914,0.0000000000,0.0000151922,-0.0000072312
0.8460000000,0.0000000000,0.0000000000,0.0000000000,-0.9343289425,-0.8669991093,-0.9380791030,0.0000000000,0.0000185393,-0.0000074501
0.8480000000,0.0000000000,0.0000000000,0.0000000000,-0.9429905359,-0.8750224190,-0.9467709374,0.0000000000,0.0000225726,-0.0000022984
0.8500000000,0.0000000000,0.0000000000,0.0000000000,-0.9510565163,-0.8824930469,-0.9548647868,0.0000000000,0.0000274212,0.0000067363
0.8520000000,0.0000000000,0.0000000000,0.0000000000,-0.9585217890,-0.8894062746,-0.9623554894,0.0000000000,0.0000332362,0.0000147825
0.8540000000,0.0000000000,0.0000000000,0.0000000000,-0.9653816388,-0.8957577365,-0.9692382749,0.0000000000,0.0000401940,0.0000157249
0.8560000000,0.0000000000,0.0000000000,0.0000000000,-0.9716317329,-0.9015434215,-0.9755088225,0.0000000000,0.0000484997,0.0000060143
0.8580000000,0.0000000000,0.0000000000,0.0000000000,-0.9772681236,-0.9067596768,-0.9811632720,0.0000000000,0.0000583915,-0.0000118969
0.8600000000,0.0000000000,0.0000000000,0.0000000000,-0.9822872507,-0.9114032094,-0.9861981496,0.0000000000,0.0000701449,-0.0000289842
0.8620000000,0.0000000000,0.0000000000,0.0000000000,-0.9866859442,-0.9154710888,-0.9906102512,0.0000000000,0.0000840781,-0.0000333310
0.8640000000,0.0000000000,0.0000000000,0.0000000000,-0.9904614257,-0.9189607492,-0.9943965989,0.0000000000,0.0001005574,-0.0000170538
0.8660000000,0.0000000000,0.0000000000,0.0000000000,-0.9936113105,-0.9218699913,-0.9975545674,0.0000000000,0.0001200033,0.0000170172
0.8680000000,0.0000000000,0.0000000000,0.0000000000,-0.9961336091,-0.9241969839,-1.0000821313,0.0000000000,0.0001428975,0.0000533610
0.8700000000,0.0000000000,0.0000000000,0.0000000000,-0.9980267284,-0.9259402663,-1.0019780202,0.0000000000,0.0001697901,0.0000693224
0.8720000000,0.0000000000,0.0000000000,0.0000000000,-0.9992894726,-0.9270987492,-1.0032415584,0.0000000000,0.0002013076,0.0000470980
0.8740000000,0.0000000000,0.0000000000,0.0000000000,-0.9999210442,-0.9276717170,-1.0038721958,0.0000000000,0.0002381619,-0.0000133647
0.8760000000,0.0000000000,0.0000000000,0.0000000000,-0.9999210442,-0.9276588292,-1.0038690791,0.0000000000,0.0002811596,-0.0000883162
0.8780000000,0.0000000000,0.0000000000,0.0000000000,-0.9992894726,-0.9270601224,-1.0032311535,0.0000000000,0.0003312121,-0.0001368559
0.8800000000,0.0000000000,0.0000000000,0.0000000000,-0.9980267284,-0.9258760121,-1.0019579618,0.0000000000,0.0003893464,-0.0001201139
0.8820000000,0.0000000000,0.0000000000,0.0000000000,-0.9961336091,-0.9241072954,-1.0000506616,0.0000000000,0.0004567170,-0.0000252047
0.8840000000,0.0000000000,0.0000000000,0.0000000000,-0.9936113105,-0.9217551534,-0.9975123129,0.0000000000,0.0005346177,0.0001188388
0.8860000000,0.0000000000,0.0000000000,0.0000000000,-0.9904614257,-0.9188211548,-0.9943467710,0.0000000000,0.0006244951,0.0002447963
0.8880000000,0.0000000000,0.0000000000,0.0000000000,-0.9866859442,-0.9153072597,-0.9905566120,0.0000000000,0.0007279616,0.0002740971
0.8900000000,0.0000000000,0.0000000000,0.0000000000,-0.9822872507,-0.9112158246,-0.9861416834,0.0000000000,0.0008468101,0.0001579427
0.8920000000,0.0000000000,0.0000000000,0.0000000000,-0.9772681236,-0.9065496084,-0.9811000048,0.0000000000,0.0009830284,-0.0000864575
0.8940000000,0.0000000000,0.0000000000,0.0000000000,-0.9716317329,-0.9013117797,-0.9754312640,0.0000000000,0.0011388146,-0.0003659023
0.8960000000,0.0000000000,0.0000000000,0.0000000000,-0.9653816388,-0.8955059255,-0.9691407895,0.0000000000,0.0013165923,-0.0005398177
0.8980000000,0.0000000000,0.0000000000,0.0000000000,-0.9585217890,-0.8891360623,-0.9622404883,0.0000000000,0.0015190267,-0.0004820306
0.9000000000,0.0000000000,0.0000000000,0.0000000000,-0.9510565163,-0.8822066487,-0.9547445051,0.0000000000,0.0017490404,-0.0001513256
0.9020000000,0.0000000000,0.0000000000,0.0000000000,-0.9429905359,-0.8747226007,-0.9466611960,0.0000000000,0.0020098295,0.0003638682
0.9040000000,0.0000000000,0.0000000000,0.0000000000,-0.9343289425,-0.8666893096,-0.9379869809,0.0000000000,0.0023048787,0.0008558396
0.9060000000,0.0000000000,0.0000000000,0.0000000000,-0.9250772068,-0.8581126635,-0.9287082851,0.0000000000,0.0026379777,0.0010706764
0.9080000000,0.0000000000,0.0000000000,0.0000000000,-0.9152411726,-0.8489990710,-0.9188133033,0.0000000000,0.0030132350,0.0008220133
0.9100000000,0.0000000000,0.0000000000,0.0000000000,-0.9048270525,-0.8393554899,-0.9083076466,0.0000000000,0.0034350929,0.0000987734
0.9120000000,0.0000000000,0.0000000000,0.0000000000,-0.8938414242,-0.8291894588,-0.8972223748,0.0000000000,0.0039083401,-0.0008863251
0.9140000000,0.0000000000,0.0000000000,0.0000000000,-0.8822912264,-0.8185091331,-0.8856047981,0.0000000000,0.0044381237,-0.0017429445
0.9160000000,0.0000000000,0.0000000000,0.0000000000,-0.8701837547,-0.8073233251,-0.8734927503,0.0000000000,0.0050299601,-0.0020417910
0.9180000000,0.0000000000,0.0000000000,0.0000000000,-0.8575266562,-0.7956415484,-0.8608863840,0.0000000000,0.0056897434,-0.0015005509
0.9200000000,0.0000000000,0.0000000000,0.0000000000,-0.8443279255,-0.7834740665,-0.8477384379,0.0000000000,0.0064237525,-0.0001424866
0.9220000000,0.0000000000,0.0000000000,0.0000000000,-0.8305958992,-0.7708319450,-0.8339770841,0.0000000000,0.0072386559,0.0016474381
0.9240000000,0.0000000000,0.0000000000,0.0000000000,-0.8163392507,-0.7577271080,-0.8195558463,0.0000000000,0.0081415135,0.0032114857
0.9260000000,0.0000000000,0.0000000000,0.0000000000,-0.8015669849,-0.7441723970,-0.8045034492,0.0000000000,0.0091397765,0.0038400912
0.9280000000,0.0000000000,0.0000000000,0.0000000000,-0.7862884321,-0.7301816325,-0.7889378911,0.0000000000,0.0102412839,0.0030542104
0.9300000000,0.0000000000,0.0000000000,0.0000000000,-0.7705132428,-0.7157696771,-0.7730231975,0.0000000000,0.0114542557,0.0008430512
0.9320000000,0.0000000000,0.0000000000,0.0000000000,-0.7542513807,-0.7009524993,-0.7568803366,0.0000000000,0.0127872831,-0.0022449821
0.9340000000,0.0000000000,0.0000000000,0.0000000000,-0.7375131174,-0.6857472356,-0.7404979486,0.0000000000,0.0142493144,-0.0052148743
0.9360000000,0.0000000000,0.0000000000,0.0000000000,-0.7203090249,-0.6701722519,-0.7237013429,0.0000000000,0.0158496382,-0.0069252422
0.9380000000,0.0000000000,0.0000000000,0.0000000000,-0.7026499698,-0.6542471989,-0.7062163500,0.0000000000,0.0175978616,-0.0064868749
0.9400000000,0.0000000000,0.0000000000,0.0000000000,-0.6845471059,-0.6379930638,-0.6878143782,0.0000000000,0.0195038850,-0.0036241530
0.9420000000,0.0000000000,0.0000000000,0.0000000000,-0.6660118674,-0.6214322127,-0.6684718211,0.0000000000,0.0215778728,0.0011353868
0.9440000000,0.0000000000,0.0000000000,0.0000000000,-0.6470559616,-0.6045884242,-0.6484526518,0.0000000000,0.0238302195,0.0065281538
0.9460000000,0.0000000000,0.0000000000,0.0000000000,-0.6276913613,-0.5874869105,-0.6282475131,0.0000000000,0.0262715126,0.0108796340
0.9480000000,0.0000000000,0.0000000000,0.0000000000,-0.6079302977,-0.5701543246,-0.6083701520,0.0000000000,0.0289124903,0.0126003960
0.9500000000,0.0000000000,0.0000000000,0.0000000000,-0.5877852523,-0.5526187522,-0.5890913180,0.0000000000,0.0317639963,0.0107031014
0.9520000000,0.0000000000,0.0000000000,0.0000000000,-0.5672689491,-0.5349096842,-0.5702390899,0.0000000000,0.0348369302,0.0051759344
0.9540000000,0.0000000000,0.0000000000,0.0000000000,-0.5463943467,-0.5170579705,-0.5511824132,0.0000000000,0.0381421946,-0.0029131694
0.9560000000,0.0000000000,0.0000000000,0.0000000000,-0.5251746300,-0.4990957525,-0.5310402120,0.0000000000,0.0416906389,-0.0116270271
0.9580000000,0.0000000000,0.0000000000,0.0000000000,-0.5036232016,-0.4810563726,-0.5090529929,0.0000000000,0.0454929999,-0.0186348419
0.9600000000,0.0000000000,0.0000000000,0.0000000000,-0.4817536741,-0.4629742611,-0.4849670523,0.0000000000,0.0495598398,-0.0218235698
0.9620000000,0.0000000000,0.0000000000,0.0000000000,-0.4595798606,-0.4448847994,-0.4592570681,0.0000000000,0.0539014823,-0.0198756319
0.9640000000,0.0000000000,0.0000000000,0.0000000000,-0.4371157667,-0.4268241598,-0.4330669811,0.0000000000,0.0585279466,-0.0126542871
0.9660000000,0.0000000000,0.0000000000,0.0000000000,-0.4143755810,-0.4088291233,-0.4078611522,0.0000000000,0.0634488799,-0.0012940201
0.9680000000,0.0000000000,0.0000000000,0.0000000000,-0.3913736668,-0.3909368748,-0.3848999881,0.0000000000,0.0686734896,0.0120241145
0.9700000000,0.0000000000,0.0000000000,0.0000000000,-0.3681245527,-0.3731847806,-0.3647335048,0.0000000000,0.0742104749,0.0245484889
0.9720000000,0.0000000000,0.0000000000,0.0000000000,-0.3446429232,-0.3556101475,-0.3469084391,0.0000000000,0.0800679588,0.0335592412
0.9740000000,0.0000000000,0.0000000000,0.0000000000,-0.3209436098,-0.3382499684,-0.3300088460,0.0000000000,0.0862534212,0.0369481682
0.9760000000,0.0000000000,0.0000000000,0.0000000000,-0.2970415816,-0.3211406572,-0.3120284443,0.0000000000,0.0927736328,0.0336439895
0.9780000000,0.0000000000,0.0000000000,0.0000000000,-0.2729519355,-0.3043177768,-0.2909544276,0.0000000000,0.0996345925,0.0237991547
0.9800000000,0.0000000000,0.0000000000,0.0000000000,-0.2486898872,-0.2878157644,-0.2653719946,0.0000000000,0.1068414656,0.0087181985
0.9820000000,0.0000000000,0.0000000000,0.0000000000,-0.2242707609,-0.2716676593,-0.2348994570,0.0000000000,0.1143985271,-0.0094313525
0.9840000000,0.0000000000,0.0000000000,0.0000000000,-0.1997099805,-0.2559048361,-0.2003294340,0.0000000000,0.1223091072,-0.0280412806
0.9860000000,0.0000000000,0.0000000000,0.0000000000,-0.1750230590,-0.2405567500,-0.1634529065,0.0000000000,0.1305755426,-0.0445165407
0.9880000000,0.0000000000,0.0000000000,0.0000000000,-0.1502255891,-0.2256506972,-0.1266409555,0.0000000000,0.1391991315,-0.0566675687
0.9900000000,0.0000000000,0.0000000000,0.0000000000,-0.1253332336,-0.2112115954,-0.0923214219,0.0000000000,0.1481800947,-0.0629759267
0.9920000000,0.0000000000,0.0000000000,0.0000000000,-0.1003617149,-0.1972617886,-0.0624992445,0.0000000000,0.1575175415,-0.0627055349
0.9940000000,0.0000000000,0.0000000000,0.0000000000,-0.0753268055,-0.1838208790,-0.0384344282,0.0000000000,0.1672094426,-0.0558679777
0.9960000000,0.0000000000,0.0000000000,0.0000000000,-0.0502443182,-0.1709055906,-0.0205295941,0.0000000000,0.1772526089,-0.0430774344
0.9980000000,0.0000000000,0.0000000000,0.0000000000,-0.0251300954,-0.1585296645,-0.0084141785,0.0000000000,0.1876426766,-0.0253445284
1.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.1467037911,-0.0011646983,0.0000000000,0.1983740994,-0.0038587687
1.0020000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1354355765,0.0024197212,0.0251300954,0.2094401475,0.0202006453
1.0040000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1247295473,0.0035609053,0.0502443182,0.2208329134,0.0458013555
1.0060000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1145871895,0.0033141978,0.0753268055,0.2325433244,0.0721336751
1.0080000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.1050070240,0.0024693312,0.1003617149,0.2445611618,0.0986310399
1.0100000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0959847141,0.0015323504,0.1253332336,0.2568750870,0.1249488607
1.0120000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0875132044,0.0007649248,0.1502255891,0.2694726734,0.1509187625
1.0140000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0795828868,0.0002523075,0.1750230590,0.2823404447,0.1764940910
1.0160000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0721817912,-0.0000249604,0.1997099805,0.2954639189,0.2016987392
1.0180000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0652957961,-0.0001318958,0.2242707609,0.3088276567,0.2265864820
1.0200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0589088559,-0.0001394088,0.2486898872,0.3224153163,0.2512134641
1.0220000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0530032397,-0.0001037093,0.2729519355,0.3362097108,0.2756230879
1.0240000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0475597781,-0.0000601642,0.2970415816,0.3501928707,0.2998405772
1.0260000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0425581134,-0.0000257285,0.3209436098,0.3643461091,0.3238738274
1.0280000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0379769489,-0.0000048507,0.3446429232,0.3786500896,0.3477174242
1.0300000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0337942940,0.0000045468,0.3681245527,0.3930848966,0.3713574906
1.0320000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0299877009,0.0000066653,0.3913736668,0.4076301070,0.3947759390
1.0340000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0265344902,0.0000053485,0.4143755810,0.4222648630,0.4179535060
1.0360000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0234119628,0.0000031474,0.4371157667,0.4369679451,0.4408715121
1.0380000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0205975952,0.0000013199,0.4595798606,0.4517178457,0.4635126008
1.0400000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0180692173,0.0000002250,0.4817536741,0.4664928412,0.4858608152
1.0420000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0158051706,-0.0000002403,0.5036232016,0.4812710636,0.5079013424
1.0440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0137844463,-0.0000003217,0.5251746300,0.4960305705,0.5296201660
1.0460000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0119868037,-0.0000002383,0.5463943467,0.5107494126,0.5510037623
1.0480000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0103928670,-0.0000001255,0.5672689491,0.5254056999,0.5720388952
1.0500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0089842036,-0.0000000421,0.5877852523,0.5399776638,0.5927125104
1.0520000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0077433823,0.0000000014,0.6079302977,0.5544437175,0.6130117030
1.0540000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0066540138,0.0000000155,0.6276913613,0.5687825123,0.6329237300
1.0560000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0057007746,0.0000000144,0.6470559616,0.5829729905,0.6524360397
1.0580000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0048694153,0.0000000087,0.6660118674,0.5969944354,0.6715363034
1.0600000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0041467553,0.0000000035,0.6845471059,0.6108265164,0.6902124420
1.0620000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0035206659,0.0000000005,0.7026499698,0.6244493311,0.7084526440
1.0640000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0029800426,-0.0000000007,0.7203090249,0.6378434435,0.7262453776
1.0660000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0025147689,-0.0000000008,0.7375131174,0.6509899174,0.7435793984
1.0680000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0021156732,-0.0000000005,0.7542513807,0.6638703476,0.7604437559
1.0700000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0017744802,-0.0000000002,0.7705132428,0.6764668855,0.7768277980
1.0720000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0014837586,-0.0000000000,0.7862884321,0.6887622625,0.7927211772
1.0740000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0012368655,0.0000000000,0.8015669849,0.7007398092,0.8081138556
1.0760000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0010278902,0.0000000000,0.8163392507,0.7123834710,0.8229961117
1.0780000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0008515969,0.0000000000,0.8305958992,0.7236778210,0.8373585458
1.0800000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0007033683,0.0000000000,0.8443279255,0.7346080698,0.8511920864
1.0820000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0005791503,0.0000000000,0.8575266562,0.7451600721,0.8644879961
1.0840000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0004753990,-0.0000000000,0.8701837547,0.7553203309,0.8772378767
1.0860000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0003890294,-0.0000000000,0.8822912264,0.7650759992,0.8894336751
1.0880000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0003173679,-0.0000000000,0.8938414242,0.7744148801,0.9010676881
1.0900000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0002581064,-0.0000000000,0.9048270525,0.7833254236,0.9121325675
1.0920000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0002092616,-0.0000000000,0.9152411726,0.7917967232,0.9226213244
1.0940000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0001691353,0.0000000000,0.9250772068,0.7998185098,0.9325273339
1.0960000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0001362802,0.0000000000,0.9343289425,0.8073811447,0.9418443391
1.0980000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0001094674,0.0000000000,0.9429905359,0.8144756116,0.9505664553
1.1000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000876577,0.0000000000,0.9510565163,0.8210935071,0.9586881733
1.1020000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000699760,-0.0000000000,0.9585217890,0.8272270309,0.9662043633
1.1040000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000556880,-0.0000000000,0.9653816388,0.8328689755,0.9731102779
1.1060000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000441802,-0.0000000000,0.9716317329,0.8380127147,0.9794015552
1.1080000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000349420,-0.0000000000,0.9772681236,0.8426521923,0.9850742215
1.1100000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000275500,-0.0000000000,0.9822872507,0.8467819106,0.9901246938
1.1120000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000216547,0.0000000000,0.9866859442,0.8503969185,0.9945497822
1.1140000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000169682,0.0000000000,0.9904614257,0.8534927998,0.9983466915
1.1160000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000132549,0.0000000000,0.9936113105,0.8560656617,1.0015130237
1.1180000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000103223,0.0000000000,0.9961336091,0.8581121229,1.0040467788
1.1200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000080137,0.0000000000,0.9980267284,0.8596293023,1.0059463565
1.1220000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000062023,-0.0000000000,0.9992894726,0.8606148084,1.0072105568
1.1240000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000047855,-0.0000000000,0.9999210442,0.8610667277,1.0078385814
1.1260000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000036810,-0.0000000000,0.9999210442,0.8609836151,1.0078300336
1.1280000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000028227,-0.0000000000,0.9992894726,0.8603644830,1.0071849187
1.1300000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000021579,0.0000000000,0.9980267284,0.8592087920,1.0059036442
1.1320000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000016446,0.0000000000,0.9961336091,0.8575164412,1.0039870194
